Time	Sulfate(C2w)	Time	Sulfate(C2wo)	Time	Nitrate(C2w)	Time	Nitrate(C2wo)	Time	Ammonium(C2w)	Time	Ammonium(C2wo)	Time	Gly(C2w)	Time	Gly(C2wo)	Time	wC2(C2w)	Time	wC2(C2wo)	Time	C2(C2w)	Time	C2(C2wo)	Time	MGly(C2w)	Time	MGly(C2wo)	Time	Pyr(C2w)	Time	Pyr(C2wo)	Time	C3(C2w)	Time	C3(C2wo)
83.52528	57.32055	85.17083	15.4641	83.52528	30.00239	85.17083	25.82254	83.52528	29.76618	85.17083	12.04558	83.52528	593.95003	85.17083	0.71326	83.52528	378.36107	85.17083	77.18374	83.52528	85.07266	85.17083	96.18863	83.52528	70.38791	85.17083	0.01453	83.52528	156.5815	85.17083	83.90606	83.52528	168.76284	85.17083	103.41878
83.69194	57.97485	85.3375	15.50527	83.69194	30.04866	85.3375	25.84579	83.69194	29.90996	85.3375	12.06673	83.69194	589.11418	85.3375	0.71201	83.69194	390.8278	85.3375	77.15464	83.69194	79.72852	85.3375	97.2712	83.69194	68.8706	85.3375	0.01451	83.69194	164.86747	85.3375	84.84815	83.69194	169.10846	85.3375	103.46933
83.85861	58.43448	85.50417	15.54635	83.85861	30.0956	85.50417	25.86904	83.85861	30.01218	85.50417	12.08796	83.85861	583.75441	85.50417	0.71052	83.85861	401.556	85.50417	77.14489	83.85861	77.05624	85.50417	98.35816	83.85861	67.39713	85.50417	0.01448	83.85861	174.25916	85.50417	85.708	83.85861	169.44376	85.50417	103.52202
84.02528	58.86042	85.67083	15.58703	84.02528	30.1441	85.67083	25.89223	84.02528	30.10361	85.67083	12.10911	84.02528	578.51066	85.67083	0.70881	84.02528	412.00225	85.67083	77.15382	84.02528	75.92069	85.67083	99.44849	84.02528	65.96652	85.67083	0.01444	84.02528	184.09485	85.67083	86.48284	84.02528	169.78179	85.67083	103.57675
84.19194	59.27402	85.8375	15.62731	84.19194	30.19422	85.8375	25.91536	84.19194	30.18874	85.8375	12.13018	84.19194	573.25653	85.8375	0.7069	84.19194	422.45642	85.8375	77.18074	84.19194	75.87308	85.8375	100.53937	84.19194	64.57966	85.8375	0.0144	84.19194	194.0562	85.8375	87.17072	84.19194	170.12114	85.8375	103.63331
84.35861	59.67966	86.00417	15.66726	84.35861	30.24588	86.00417	25.93837	84.35861	30.26937	86.00417	12.15128	84.35861	567.99542	86.00417	0.7048	84.35861	432.94417	86.00417	77.22517	84.35861	76.58625	86.00417	101.6298	84.35861	63.23574	86.00417	0.01435	84.35861	204.03438	86.00417	87.76935	84.35861	170.46504	86.00417	103.69211
84.52528	60.07933	86.17083	15.70678	84.52528	30.29866	86.17083	25.96131	84.52528	30.34659	86.17083	12.17216	84.52528	562.73865	86.17083	0.70251	84.52528	443.45662	86.17083	77.28584	84.52528	77.83112	86.17083	102.71874	84.52528	61.93395	86.17083	0.0143	84.52528	213.97073	86.17083	88.27841	84.52528	170.81024	86.17083	103.75232
84.64194	60.35531	86.3375	15.74575	84.64194	30.33656	86.3375	25.98418	84.64194	30.39932	86.3375	12.19299	84.64194	559.06303	86.3375	0.70006	84.64194	450.81972	86.3375	77.36228	84.64194	78.93179	86.3375	103.80164	84.64194	61.04701	86.3375	0.01424	84.64194	220.87561	86.3375	88.69582	84.64194	171.05369	86.3375	103.81488
84.80861	60.47399	86.50417	15.78419	84.80861	29.87426	86.50417	26.00687	84.80861	29.33586	86.50417	12.21369	84.80861	90.95141	86.50417	0.69745	84.80861	378.37358	86.50417	77.45415	84.80861	79.15787	86.50417	104.87923	84.80861	0.04866	86.50417	0.01418	84.80861	228.47988	86.50417	89.02171	84.80861	150.93177	86.50417	103.87927
84.89194	60.48643	86.67083	15.82197	84.89194	29.30715	86.67083	26.02938	84.89194	29.04264	86.67083	12.23417	84.89194	33.46186	86.67083	0.69471	84.89194	343.25667	86.67083	77.56079	84.89194	79.25201	86.67083	105.94691	84.89194	0.02485	86.67083	0.01411	84.89194	223.69014	86.67083	89.25533	84.89194	140.72691	86.67083	103.94486
85.05861	60.51981	86.8375	15.85927	85.05861	28.94423	86.8375	26.05182	85.05861	28.52748	86.8375	12.25455	85.05861	5.28914	86.8375	0.69183	85.05861	335.45516	86.8375	77.6814	85.05861	79.94699	86.8375	107.00368	85.05861	0.02489	86.8375	0.01403	85.05861	223.38933	86.8375	89.39745	85.05861	137.39634	86.8375	104.0127
85.22528	60.55043	87.00417	15.89572	85.22528	28.63376	87.00417	26.07408	85.22528	28.08792	87.00417	12.27465	85.22528	1.66929	87.00417	0.68883	85.22528	330.06715	87.00417	77.81614	85.22528	80.66069	87.00417	108.04763	85.22528	0.02504	87.00417	0.01396	85.22528	223.83327	87.00417	89.44815	85.22528	135.48117	87.00417	104.08185
85.39194	60.57804	87.17083	15.93149	85.39194	28.36777	87.17083	26.09602	85.39194	27.72882	87.17083	12.29456	85.39194	1.20693	87.17083	0.68573	85.39194	325.4636	87.17083	77.96457	85.39194	81.42073	87.17083	109.07504	85.39194	0.02519	87.17083	0.01388	85.39194	224.06938	87.17083	89.40855	85.39194	134.22803	87.17083	104.15282
85.55861	60.60226	87.3375	15.96659	85.55861	28.15283	87.3375	26.11778	85.55861	27.4482	87.3375	12.31427	85.55861	1.1502	87.3375	0.68253	85.55861	321.38768	87.3375	78.12663	85.55861	82.24756	87.3375	110.08402	85.55861	0.02533	87.3375	0.01379	85.55861	224.16858	87.3375	89.27937	85.55861	133.40707	87.3375	104.225
85.72528	60.62399	87.50417	16.00073	85.72528	27.98819	87.50417	26.13948	85.72528	27.23706	87.50417	12.33364	85.72528	1.14565	87.50417	0.67926	85.72528	317.69745	87.50417	78.30199	85.72528	83.14588	87.50417	111.07449	85.72528	0.02547	87.50417	0.0137	85.72528	224.16266	87.50417	89.06193	85.72528	132.87951	87.50417	104.29911
85.89194	60.64356	87.67083	16.03421	85.89194	27.86867	87.67083	26.16074	85.89194	27.08424	87.67083	12.35277	85.89194	1.14783	87.67083	0.6759	85.89194	314.3071	87.67083	78.49182	85.89194	84.1112	87.67083	112.04092	85.89194	0.02559	87.67083	0.01361	85.89194	224.06727	87.67083	88.75796	85.89194	132.55654	87.67083	104.37433
86.05861	60.66129	87.8375	16.06664	86.05861	27.78677	87.8375	26.18187	86.05861	26.97822	87.8375	12.37162	86.05861	1.15078	87.8375	0.67249	86.05861	311.15741	87.8375	78.69605	86.05861	85.13366	87.8375	112.98238	86.05861	0.02571	87.8375	0.01352	86.05861	223.88378	87.8375	88.36939	86.05861	132.37652	87.8375	104.45085
86.22528	60.67754	88.00417	16.09832	86.22528	27.73457	88.00417	26.20258	86.22528	26.90766	88.00417	12.39016	86.22528	1.15362	88.00417	0.66903	86.22528	308.20872	88.00417	78.91502	86.22528	86.20219	88.00417	113.89699	86.22528	0.02581	88.00417	0.01342	86.22528	223.61218	88.00417	87.89782	86.22528	132.29882	88.00417	104.52838
86.39194	60.69289	88.17083	16.129	86.39194	27.7049	88.17083	26.22309	86.39194	26.86392	88.17083	12.4083	86.39194	1.15614	88.17083	0.66554	86.39194	305.43036	88.17083	79.15053	86.39194	87.30468	88.17083	114.78112	86.39194	0.02588	88.17083	0.01332	86.39194	223.25106	88.17083	87.34589	86.39194	132.29358	88.17083	104.60702
86.55861	60.70754	88.3375	16.15877	86.55861	27.69163	88.3375	26.2433	86.55861	26.8398	88.3375	12.42618	86.55861	1.15824	88.3375	0.66203	86.55861	302.80268	88.3375	79.40354	86.55861	88.43065	88.3375	115.63384	86.55861	0.02594	88.3375	0.01322	86.55861	222.79616	88.3375	86.71551	86.55861	132.33723	88.3375	104.68687
86.72528	60.72161	88.50417	16.18757	86.72528	27.69043	88.50417	26.26325	86.72528	26.82954	88.50417	12.44365	86.72528	1.15983	88.50417	0.65851	86.72528	300.30682	88.50417	79.67567	86.72528	89.57082	88.50417	116.45157	86.72528	0.02598	88.50417	0.01312	86.72528	222.2439	88.50417	86.00968	86.72528	132.41749	88.50417	104.76732
86.89194	60.73545	88.67083	16.21542	86.89194	27.69757	88.67083	26.28284	86.89194	26.82936	88.67083	12.46075	86.89194	1.16089	88.67083	0.65501	86.89194	297.93523	88.67083	79.96955	86.89194	90.7165	88.67083	117.23256	86.89194	0.026	88.67083	0.01302	86.89194	221.59526	88.67083	85.23098	86.89194	132.52195	88.67083	104.84836
87.05861	60.74881	88.8375	16.24219	87.05861	27.71041	88.8375	26.30224	87.05861	26.83638	88.8375	12.47744	87.05861	1.16139	88.8375	0.65155	87.05861	295.67938	88.8375	80.28739	87.05861	91.8608	88.8375	117.9751	87.05861	0.02599	88.8375	0.01292	87.05861	220.84666	88.8375	84.38268	87.05861	132.64444	88.8375	104.92978
87.22528	60.76215	89.00417	16.2681	87.22528	27.72721	89.00417	26.32145	87.22528	26.84826	89.00417	12.49382	87.22528	1.16133	89.00417	0.64815	87.22528	293.53367	89.00417	80.63299	87.22528	92.99763	89.00417	118.67491	87.22528	0.02597	89.00417	0.01282	87.22528	220	89.00417	83.46779	87.22528	132.77826	89.00417	105.01182
87.39194	60.77504	89.17083	16.29291	87.39194	27.74649	89.17083	26.34035	87.39194	26.86374	89.17083	12.50973	87.39194	1.16072	89.17083	0.64485	87.39194	291.49353	89.17083	81.011	87.39194	94.12147	89.17083	119.32962	87.39194	0.02592	89.17083	0.01272	87.39194	219.05441	89.17083	82.48949	87.39194	132.91984	89.17083	105.09373
87.55861	60.78783	89.3375	16.31672	87.55861	27.76737	89.3375	26.35919	87.55861	26.88156	89.3375	12.52532	87.55861	1.15958	89.3375	0.64167	87.55861	289.55627	89.3375	81.42632	87.55861	95.22627	89.3375	119.9379	87.55861	0.02586	89.3375	0.01262	87.55861	218.01134	89.3375	81.45194	87.55861	133.06718	89.3375	105.17522
87.72528	60.80035	89.50417	16.3396	87.72528	27.78924	89.50417	26.37803	87.72528	26.901	89.50417	12.54057	87.72528	1.15793	89.50417	0.63866	87.72528	287.72226	89.50417	81.88584	87.72528	96.30902	89.50417	120.4943	87.72528	0.02578	89.50417	0.01253	87.72528	216.87319	89.50417	80.35919	87.72528	133.21709	89.50417	105.25619
87.89194	60.81282	89.67083	16.3615	87.89194	27.81154	89.67083	26.39693	87.89194	26.9217	89.67083	12.55551	87.89194	1.15582	89.67083	0.63586	87.89194	285.98786	89.67083	82.39845	87.89194	97.36419	89.67083	120.99669	87.89194	0.02569	89.67083	0.01244	87.89194	215.6417	89.67083	79.21557	87.89194	133.36869	89.67083	105.33624
88.05861	60.82495	89.8375	16.38237	88.05861	27.83408	89.8375	26.41645	88.05861	26.94294	89.8375	12.5701	88.05861	1.15327	89.8375	0.63334	88.05861	284.35427	89.8375	82.97441	88.05861	98.3887	89.8375	121.43935	88.05861	0.02558	89.8375	0.01236	88.05861	214.31919	89.8375	78.02647	88.05861	133.51949	89.8375	105.41383
88.22528	60.83706	90.00417	16.40244	88.22528	27.85651	90.00417	26.43672	88.22528	26.96472	90.00417	12.5845	88.22528	1.15033	90.00417	0.63117	88.22528	282.82141	90.00417	83.62792	88.22528	99.37808	90.00417	121.81767	88.22528	0.02546	90.00417	0.01228	88.22528	212.90829	90.00417	76.79723	88.22528	133.66972	90.00417	105.48938
88.39194	60.84866	90.17083	16.42155	88.39194	27.8788	90.17083	26.45841	88.39194	26.98686	90.17083	12.59885	88.39194	1.14704	90.17083	0.62943	88.39194	281.39104	90.17083	84.37524	88.39194	100.32995	90.17083	122.12272	88.39194	0.02532	90.17083	0.01222	88.39194	211.41375	90.17083	75.53457	88.39194	133.81815	90.17083	105.56065
88.55861	60.86015	90.3375	16.43993	88.55861	27.90073	90.3375	26.48228	88.55861	27.009	90.3375	12.61327	88.55861	1.14345	90.3375	0.62823	88.55861	280.06546	90.3375	85.2372	88.55861	101.24005	90.3375	122.34515	88.55861	0.02518	90.3375	0.01218	88.55861	209.84027	90.3375	74.24563	88.55861	133.96426	90.3375	105.62613
88.72528	60.87143	90.50417	16.45751	88.72528	27.92246	90.50417	26.50981	88.72528	27.03132	90.50417	12.62799	88.72528	1.13963	90.50417	0.62767	88.72528	278.84561	90.50417	86.233	88.72528	102.10673	90.50417	122.47114	88.72528	0.02503	90.50417	0.01215	88.72528	208.18966	90.50417	72.93654	88.72528	134.10879	90.50417	105.68257
88.89194	60.88242	90.67083	16.47453	88.89194	27.94389	90.67083	26.54323	88.89194	27.05346	90.67083	12.64351	88.89194	1.13562	90.67083	0.62789	88.89194	277.7347	90.67083	87.36165	88.89194	102.92586	90.67083	122.48559	88.89194	0.02487	90.67083	0.01215	88.89194	206.46782	90.67083	71.60746	88.89194	134.25081	90.67083	105.72417
89.05861	60.89301	90.8375	16.4911	89.05861	27.96519	90.8375	26.58652	89.05861	27.0756	90.8375	12.66048	89.05861	1.13151	90.8375	0.62893	89.05861	276.7401	90.8375	88.53403	89.05861	103.69594	90.8375	122.35762	89.05861	0.02471	90.8375	0.01218	89.05861	204.67845	90.8375	70.23423	89.05861	134.38887	90.8375	105.74151
89.22528	60.90341	91.00417	16.50729	89.22528	27.98637	91.00417	26.6455	89.22528	27.09756	91.00417	12.68005	89.22528	1.12735	91.00417	0.63072	89.22528	275.86496	91.00417	89.49184	89.22528	104.41312	91.00417	122.02998	89.22528	0.02454	91.00417	0.01223	89.22528	202.82917	91.00417	68.74561	89.22528	134.52214	91.00417	105.72294
89.39194	60.91333	91.17083	16.52349	89.39194	28.00755	91.17083	26.72496	89.39194	27.1197	91.17083	12.7035	89.39194	1.12324	91.17083	0.63305	89.39194	275.11847	91.17083	90.31923	89.39194	105.07557	91.17083	121.44778	89.39194	0.02438	91.17083	0.0123	89.39194	200.92479	91.17083	67.17021	89.39194	134.65354	91.17083	105.66879
89.55861	60.92306	91.3375	16.53943	89.55861	28.02904	91.3375	26.81812	89.55861	27.14148	91.3375	12.73093	89.55861	1.11928	91.3375	0.63582	89.55861	274.51106	91.3375	91.51726	89.55861	105.68111	91.3375	120.76778	89.55861	0.02422	91.3375	0.01237	89.55861	198.9725	91.3375	65.69	89.55861	134.78006	91.3375	105.62794
89.72528	60.93242	91.50417	16.55537	89.72528	28.05115	91.50417	26.91673	89.72528	27.16326	91.50417	12.76132	89.72528	1.11557	91.50417	0.63882	89.72528	274.05331	91.50417	92.92654	89.72528	106.22596	91.50417	120.11506	89.72528	0.02407	91.50417	0.01245	89.72528	196.97784	91.50417	64.29013	89.72528	134.90316	91.50417	105.62738
89.89194	60.94159	91.67083	16.57098	89.89194	28.07425	91.67083	27.01782	89.89194	27.18504	91.67083	12.79341	89.89194	1.11225	91.67083	0.6419	89.89194	273.76199	91.67083	94.33264	89.89194	106.70805	91.67083	119.49573	89.89194	0.02393	91.67083	0.01253	89.89194	194.9525	91.67083	62.92597	89.89194	135.02182	91.67083	105.65645
90.05861	60.95021	91.8375	16.58659	90.05861	28.09903	91.8375	27.12014	90.05861	27.20664	91.8375	12.82648	90.05861	1.10947	91.8375	0.645	90.05861	273.65599	91.8375	95.63249	90.05861	107.12267	91.8375	118.91107	90.05861	0.02381	91.8375	0.01261	90.05861	192.90263	91.8375	61.58354	90.05861	135.13676	91.8375	105.70441
90.22528	60.95886	92.00417	16.60191	90.22528	28.12641	92.00417	27.22246	90.22528	27.22842	92.00417	12.86007	90.22528	1.10741	92.00417	0.64809	90.22528	273.76055	92.00417	96.79288	90.22528	107.46846	92.00417	118.35772	90.22528	0.02372	92.00417	0.0127	90.22528	190.84075	92.00417	60.26491	90.22528	135.24718	92.00417	105.76585
90.39194	60.96716	92.17083	16.61724	90.39194	28.15783	92.17083	27.32409	90.39194	27.25056	92.17083	12.8938	90.39194	1.10628	92.17083	0.65119	90.39194	274.10388	92.17083	97.81365	90.39194	107.7427	92.17083	117.83525	90.39194	0.02365	92.17083	0.01278	90.39194	188.77819	92.17083	58.97695	90.39194	135.35394	92.17083	105.83605
90.55861	60.97525	92.3375	16.63244	90.55861	28.19582	92.3375	27.42454	90.55861	27.27288	92.3375	12.92746	90.55861	1.1063	92.3375	0.6543	90.55861	274.70928	92.3375	98.70742	90.55861	107.95054	92.3375	117.34236	90.55861	0.02362	92.3375	0.01287	90.55861	186.72422	92.3375	57.7266	90.55861	135.45572	92.3375	105.91174
90.72528	60.98346	92.50417	16.64756	90.72528	28.24424	92.50417	27.52357	90.72528	27.29628	92.50417	12.96085	90.72528	1.10767	92.50417	0.65743	90.72528	275.5654	92.50417	99.49087	90.72528	108.10614	92.50417	116.87849	90.72528	0.02365	92.50417	0.01295	90.72528	184.68025	92.50417	56.52019	90.72528	135.55334	92.50417	105.99181
90.89194	60.99136	92.67083	16.66262	90.89194	28.30915	92.67083	27.6208	90.89194	27.32112	92.67083	12.99384	90.89194	1.11037	92.67083	0.66057	90.89194	276.50901	92.67083	100.18122	90.89194	108.22988	92.67083	116.43987	90.89194	0.02372	92.67083	0.01304	90.89194	182.60129	92.67083	55.36168	90.89194	135.64731	92.67083	106.07358
91.05861	60.9996	92.8375	16.67746	91.05861	28.3974	92.8375	27.71623	91.05861	27.34812	92.8375	13.0264	91.05861	1.11394	92.8375	0.66374	91.05861	277.16056	92.8375	100.79302	91.05861	108.31989	92.8375	116.02928	91.05861	0.02383	92.8375	0.01313	91.05861	180.38548	92.8375	54.25389	91.05861	135.73743	92.8375	106.15707
91.22528	61.00781	93.00417	16.69238	91.22528	28.50624	93.00417	27.80974	91.22528	27.37836	93.00417	13.05848	91.22528	1.11805	93.00417	0.66693	91.22528	277.77775	93.00417	101.34019	91.22528	108.3527	93.00417	115.64337	91.22528	0.02397	93.00417	0.01322	91.22528	178.12362	93.00417	53.19816	91.22528	135.82637	93.00417	106.24073
91.39194	61.01615	93.17083	16.7071	91.39194	28.61929	93.17083	27.90132	91.39194	27.41094	93.17083	13.08998	91.39194	1.12277	93.17083	0.67015	91.39194	278.74963	93.17083	101.83413	91.39194	108.38658	93.17083	115.28257	91.39194	0.02411	93.17083	0.01331	91.39194	175.97064	93.17083	52.19429	91.39194	135.9205	93.17083	106.32447
91.55861	61.0243	93.3375	16.72179	91.55861	28.73154	93.3375	27.99111	91.55861	27.44478	93.3375	13.12101	91.55861	1.12774	93.3375	0.6734	91.55861	279.88655	93.3375	102.28332	91.55861	108.44674	93.3375	114.94467	91.55861	0.02425	93.3375	0.0134	91.55861	173.88935	93.3375	51.24202	91.55861	136.01978	93.3375	106.40799
91.72528	61.03239	93.50417	16.7364	91.72528	28.84241	93.50417	28.07884	91.72528	27.47952	93.50417	13.15147	91.72528	1.13271	93.50417	0.67668	91.72528	281.02993	93.50417	102.69688	91.72528	108.53139	93.50417	114.62948	91.72528	0.02439	93.50417	0.01349	91.72528	171.84231	93.50417	50.34005	91.72528	136.12247	93.50417	106.49077
91.89194	61.04053	93.67083	16.75087	91.89194	28.95168	93.67083	28.16479	91.89194	27.5148	93.67083	13.1814	91.89194	1.1376	93.67083	0.67998	91.89194	282.09563	93.67083	103.08014	91.89194	108.64316	93.67083	114.33646	91.89194	0.02453	93.67083	0.01359	91.89194	169.81412	93.67083	49.48686	91.89194	136.22611	93.67083	106.57281
92.05861	61.04854	93.8375	16.76531	92.05861	29.05932	93.8375	28.24905	92.05861	27.55008	93.8375	13.2108	92.05861	1.14239	93.8375	0.68332	92.05861	283.05087	93.8375	103.43827	92.05861	108.77916	93.8375	114.06462	92.05861	0.02468	93.8375	0.01368	92.05861	167.80077	93.8375	48.6807	92.05861	136.33157	93.8375	106.65359
92.22528	61.05662	94.00417	16.77958	92.22528	29.16499	94.00417	28.33152	92.22528	27.58554	94.00417	13.23967	92.22528	1.14711	94.00417	0.68668	92.22528	283.8916	94.00417	103.77716	92.22528	108.93954	94.00417	113.81313	92.22528	0.02482	94.00417	0.01377	92.22528	165.80261	94.00417	47.91953	92.22528	136.43822	94.00417	106.73396
92.39194	61.06467	94.17083	16.79378	92.39194	29.26879	94.17083	28.41225	92.39194	27.62064	94.17083	13.26809	92.39194	1.15176	94.17083	0.69006	92.39194	284.62004	94.17083	104.0991	92.39194	109.12323	94.17083	113.58123	92.39194	0.02497	94.17083	0.01387	92.39194	163.82232	94.17083	47.20158	92.39194	136.544	94.17083	106.81328
92.55861	61.07252	94.3375	16.80791	92.55861	29.37061	94.3375	28.49143	92.55861	27.65574	94.3375	13.29599	92.55861	1.15639	94.3375	0.69348	92.55861	285.24743	94.3375	104.40686	92.55861	109.32937	94.3375	113.36837	92.55861	0.02512	94.3375	0.01397	92.55861	161.86329	94.3375	46.52454	92.55861	136.6512	94.3375	106.89136
92.72528	61.08063	94.44472	16.81692	92.72528	29.47044	94.44472	28.54153	92.72528	27.69048	94.44472	13.31367	92.72528	1.161	94.44472	0.69569	92.72528	285.78316	94.44472	104.5978	92.72528	109.55684	94.44472	113.24141	92.72528	0.02527	94.44472	0.01403	92.72528	159.92869	94.44472	46.11074	92.72528	136.75796	94.44472	106.94102
92.89194	61.08855	94.61139	16.83279	92.89194	29.56834	94.61139	28.81326	92.89194	27.72468	94.61139	13.37883	92.89194	1.16562	94.61139	0.73022	92.89194	286.24134	94.61139	107.67729	92.89194	109.80453	94.61139	113.13671	92.89194	0.02542	94.61139	0.01593	92.89194	158.02101	94.61139	45.94054	92.89194	136.86408	94.61139	108.92713
93.05861	61.09655	94.77806	16.84896	93.05861	29.66433	94.77806	29.23145	93.05861	27.7587	94.77806	13.51471	93.05861	1.17026	94.77806	0.79335	93.05861	286.62887	94.77806	111.37855	93.05861	110.07156	94.77806	113.29043	93.05861	0.02557	94.77806	0.01829	93.05861	156.14244	94.77806	45.97863	93.05861	136.97007	94.77806	111.85461
93.22528	61.10454	94.94472	16.8659	93.22528	29.75858	94.94472	29.74135	93.22528	27.79236	94.94472	13.70513	93.22528	1.17492	94.94472	0.87316	93.22528	286.95615	94.94472	115.59662	93.22528	110.35709	94.94472	113.64682	93.22528	0.02572	94.94472	0.0212	93.22528	154.29432	94.94472	46.03871	93.22528	137.07573	94.94472	115.58626
93.39194	61.11233	95.11139	16.88461	93.39194	29.85084	95.11139	30.27715	93.39194	27.82548	95.11139	13.92667	93.39194	1.17961	95.11139	0.97118	93.39194	287.23176	95.11139	120.29506	93.39194	110.65985	95.11139	114.11895	93.39194	0.02587	95.11139	0.02485	93.39194	152.47778	95.11139	45.99414	93.39194	137.18107	95.11139	120.02096
93.55861	61.1203	95.27806	16.90596	93.55861	29.94156	95.27806	30.77889	93.55861	27.85842	95.27806	14.15396	93.55861	1.18434	95.27806	1.09205	93.55861	287.46361	95.27806	125.4487	93.55861	110.97877	95.27806	114.62317	93.55861	0.02603	95.27806	0.02947	93.55861	150.69408	95.27806	45.71955	93.55861	137.28639	95.27806	125.02546
93.72528	61.12817	95.44472	16.9314	93.72528	30.03041	95.44472	31.20789	93.72528	27.891	95.44472	14.36677	93.72528	1.18912	95.44472	1.24347	93.72528	287.65641	95.44472	131.03434	93.72528	111.31355	95.44472	115.10203	93.72528	0.02618	95.44472	0.03544	93.72528	148.94352	95.44472	45.10543	93.72528	137.39014	95.44472	130.39339
93.89194	61.13623	95.61139	16.96263	93.89194	30.11771	95.61139	31.5531	93.89194	27.92322	95.61139	14.55471	94.00417	1.19346	95.61139	1.4386	93.8375	287.96925	95.61139	137.00833	93.89194	111.66314	95.61139	115.53947	93.8375	0.02627	95.61139	0.0434	93.8375	146.89752	95.61139	44.08592	93.89194	137.49409	95.61139	135.84011
94.05861	61.14409	95.77806	17.00174	94.05861	30.20365	95.77806	31.82477	94.05861	27.9549	95.77806	14.71797	94.17083	1.1978	96.00003	2.14981	94.00417	288.28209	96.00039	145.29591	94.05861	112.02579	95.77806	115.95697	94.00417	0.02636	96.00039	0.0488	94.00417	144.85152	96.00039	43.64497	94.05861	137.59792	95.77806	141.0696
94.22528	61.15204	95.94472	17.05162	94.22528	30.28779	95.94472	32.04082	94.22528	27.9864	95.94472	14.86367	94.3375	1.20214	*	*	94.17083	288.59494	*	*	94.22528	112.40196	95.94472	116.3955	94.17083	0.02645	*	*	94.17083	142.80553	*	*	94.22528	137.70175	95.94472	145.84889
94.39194	61.15999	96.00028	17.07144	94.39194	30.37081	96.00028	32.10323	94.39194	28.01754	96.00028	14.91003	94.44472	1.20648	*	*	94.3375	288.90778	*	*	94.39194	112.78996	96.00028	116.55481	94.3375	0.02655	*	*	94.3375	140.75953	*	*	94.39194	137.80318	96.00028	147.30993
94.44472	61.16242	*	*	94.44472	30.39673	*	*	94.44472	28.02744	*	*	94.61139	1.21082	*	*	94.44472	289.22062	*	*	94.44472	112.9155	*	*	94.44472	0.02664	*	*	94.44472	138.80153	*	*	94.44472	137.83626	*	*
94.61139	61.17222	*	*	94.61139	30.7494	*	*	94.61139	28.1124	*	*	94.77806	1.21517	*	*	94.61139	289.53347	*	*	94.61139	113.44185	*	*	94.61139	0.02673	*	*	94.61139	136.84353	*	*	94.61139	140.04193	*	*
94.77806	61.17863	*	*	94.77806	31.17815	*	*	94.77806	28.29582	*	*	94.94472	1.21951	*	*	94.77806	289.84631	*	*	94.77806	114.06867	*	*	94.77806	0.02682	*	*	94.77806	134.88553	*	*	94.77806	142.65187	*	*
94.94472	61.18303	*	*	94.94472	31.64127	*	*	94.94472	28.55646	*	*	95.11139	1.22385	*	*	94.94472	290.15915	*	*	94.94472	114.76339	*	*	94.94472	0.02691	*	*	94.94472	133.01554	*	*	94.94472	145.55591	*	*
95.11139	61.18599	*	*	95.11139	32.10376	*	*	95.11139	28.87074	*	*	95.27806	1.22819	*	*	95.11139	290.472	*	*	95.11139	115.4908	*	*	95.11139	0.027	*	*	95.11139	130.96954	*	*	95.11139	148.69878	*	*
95.27806	61.18897	*	*	95.27806	32.54042	*	*	95.27806	29.21688	*	*	95.44472	1.23253	*	*	95.27806	290.78484	*	*	95.27806	116.22487	*	*	95.27806	0.02709	*	*	95.27806	128.92354	*	*	95.27806	152.03361	*	*
95.44472	61.19284	*	*	95.44472	32.9358	*	*	95.44472	29.5785	*	*	95.61139	1.23687	*	*	95.44472	291.09768	*	*	95.44472	116.94793	*	*	95.44472	0.02718	*	*	95.44472	126.96555	*	*	95.44472	155.52174	*	*
95.61139	61.1994	*	*	95.61139	33.28308	*	*	95.61139	29.94444	*	*	96.00003	1.24121	*	*	95.61139	291.41052	*	*	95.61139	117.65264	*	*	95.61139	0.02727	*	*	95.61139	125.00755	*	*	95.61139	159.12505	*	*
95.77806	61.20987	*	*	95.77806	33.58206	*	*	95.77806	30.30894	*	*	*	*	*	*	96.00039	291.72337	*	*	95.77806	118.33887	*	*	96.00039	0.02736	*	*	96.00039	123.04955	*	*	95.77806	162.80594	*	*
95.94472	61.22583	*	*	95.94472	33.83615	*	*	95.94472	30.67128	*	*	*	*	*	*	*	*	*	*	95.94472	119.01199	*	*	*	*	*	*	*	*	*	*	95.94472	166.51391	*	*
96.00028	61.23316	*	*	96.00028	33.91155	*	*	96.00028	30.79206	*	*	*	*	*	*	*	*	*	*	96.00028	119.23514	*	*	*	*	*	*	*	*	*	*	96.00028	167.74418	*	*
